id,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2
980981.0,Bangalore,2016-05-11,KH Pandya,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,6.0,N,,AY Dandekar,C Shamshuddin
980983.0,Hyderabad,2016-05-12,CH Morris,venue,0,Sunrisers Hyderabad,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,7.0,N,,K Bharatan,M Erasmus
980985.0,Visakhapatnam,2016-05-13,MP Stoinis,venue,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,runs,7.0,N,,HDPK Dharmasena,CK Nandan
980987.0,Bangalore,2016-05-14,AB de Villiers,venue,0,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Royal Challengers Bangalore,runs,144.0,N,,AY Dandekar,VK Sharma
980989.0,Kolkata,2016-05-14,YK Pathan,venue,0,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,bat,Kolkata Knight Riders,runs,8.0,N,D/L,A Nand Kishore,BNJ Oxenford
980991.0,Chandigarh,2016-05-15,HM Amla,venue,0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Sunrisers Hyderabad,runs,7.0,N,,KN Ananthapadmanabhan,M Erasmus
980993.0,Visakhapatnam,2016-05-15,KH Pandya,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,field,Mumbai Indians,runs,80.0,N,,Nitin Menon,CK Nandan
980995.0,Kolkata,2016-05-16,V Kohli,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,9.0,N,,CB Gaffaney,A Nand Kishore
980997.0,Visakhapatnam,2016-05-17,AB Dinda,venue,0,Rising Pune Supergiants,Delhi Capitals,Rising Pune Supergiants,field,Rising Pune Supergiants,runs,19.0,N,D/L,Nitin Menon,C Shamshuddin
980999.0,Bangalore,2016-05-18,V Kohli,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,82.0,N,D/L,KN Ananthapadmanabhan,M Erasmus
981001.0,Kanpur,2016-05-19,DR Smith,venue,0,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Gujarat Lions,runs,6.0,N,,AK Chaudhary,CK Nandan
981003.0,Raipur,2016-05-20,KK Nair,venue,0,Delhi Capitals,Sunrisers Hyderabad,Delhi Daredevils,field,Delhi Capitals,runs,6.0,N,,A Nand Kishore,BNJ Oxenford
981005.0,Visakhapatnam,2016-05-21,MS Dhoni,venue,0,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,Rising Pune Supergiants,runs,4.0,N,,HDPK Dharmasena,Nitin Menon
981007.0,Kanpur,2016-05-21,SK Raina,venue,0,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,Gujarat Lions,runs,6.0,N,,AK Chaudhary,CK Nandan
981009.0,Kolkata,2016-05-22,YK Pathan,venue,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,22.0,N,,KN Ananthapadmanabhan,M Erasmus
981011.0,Raipur,2016-05-22,V Kohli,venue,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,6.0,N,,A Nand Kishore,BNJ Oxenford
981013.0,Bangalore,2016-05-24,AB de Villiers,venue,0,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,4.0,N,,AK Chaudhary,HDPK Dharmasena
981015.0,Delhi,2016-05-25,MC Henriques,venue,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,22.0,N,,M Erasmus,C Shamshuddin
981017.0,Delhi,2016-05-27,DA Warner,venue,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,4.0,N,,M Erasmus,CK Nandan
981019.0,Bangalore,2016-05-29,BCJ Cutting,venue,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,8.0,N,,HDPK Dharmasena,BNJ Oxenford
1082591.0,Hyderabad,2017-04-05,Yuvraj Singh,venue,0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,35.0,N,,AY Dandekar,NJ Llong
1082592.0,Pune,2017-04-06,SPD Smith,venue,0,Rising Pune Supergiants,Mumbai Indians,Rising Pune Supergiant,field,Rising Pune Supergiants,runs,7.0,N,,A Nand Kishore,S Ravi
1082593.0,Rajkot,2017-04-07,CA Lynn,venue,0,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,10.0,N,,Nitin Menon,CK Nandan
1082594.0,Indore,2017-04-08,GJ Maxwell,venue,0,Kings XI Punjab,Rising Pune Supergiants,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,AK Chaudhary,C Shamshuddin
1082595.0,Bengaluru,2017-04-08,KM Jadhav,venue,0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,15.0,N,,S Ravi,VK Sharma
1082596.0,Hyderabad,2017-04-09,Rashid Khan,venue,0,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,9.0,N,,A Deshmukh,NJ Llong
1082597.0,Mumbai,2017-04-09,N Rana,venue,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,runs,4.0,N,,Nitin Menon,CK Nandan
1082598.0,Indore,2017-04-10,AR Patel,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Kings XI Punjab,runs,8.0,N,,AK Chaudhary,C Shamshuddin
1082599.0,Pune,2017-04-11,SV Samson,venue,0,Rising Pune Supergiants,Delhi Capitals,Rising Pune Supergiant,field,Delhi Capitals,runs,97.0,N,,AY Dandekar,S Ravi
1082600.0,Mumbai,2017-04-12,JJ Bumrah,venue,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,runs,4.0,N,,Nitin Menon,CK Nandan
1082601.0,Kolkata,2017-04-13,SP Narine,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,8.0,N,,A Deshmukh,NJ Llong
1082602.0,Bangalore,2017-04-14,KA Pollard,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,4.0,N,,KN Ananthapadmanabhan,AK Chaudhary
1082603.0,Rajkot,2017-04-14,AJ Tye,venue,0,Gujarat Lions,Rising Pune Supergiants,Gujarat Lions,field,Gujarat Lions,runs,7.0,N,,A Nand Kishore,S Ravi
1082604.0,Delhi,2017-04-15,CJ Anderson,venue,0,Delhi Capitals,Kings XI Punjab,Delhi Daredevils,bat,Delhi Capitals,runs,17.0,N,,YC Barde,NJ Llong
1082605.0,Kolkata,2017-04-15,RV Uthappa,venue,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,51.0,N,,AY Dandekar,Nitin Menon
1082606.0,Mumbai,2017-04-16,N Rana,venue,0,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,Mumbai Indians,runs,6.0,N,,A Nand Kishore,S Ravi
1082607.0,Bangalore,2017-04-16,BA Stokes,venue,0,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,Rising Pune Supergiants,runs,27.0,N,,KN Ananthapadmanabhan,C Shamshuddin
1082608.0,Delhi,2017-04-17,NM Coulter-Nile,venue,0,Delhi Capitals,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,runs,4.0,N,,Nitin Menon,CK Nandan
1082609.0,Hyderabad,2017-04-17,B Kumar,venue,0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,5.0,N,,AY Dandekar,A Deshmukh
1082610.0,Rajkot,2017-04-18,CH Gayle,venue,0,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Royal Challengers Bangalore,runs,21.0,N,,S Ravi,VK Sharma
1082611.0,Hyderabad,2017-04-19,KS Williamson,venue,0,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,15.0,N,,CB Gaffaney,NJ Llong
1082612.0,Indore,2017-04-20,JC Buttler,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,8.0,N,,M Erasmus,C Shamshuddin
1082613.0,Kolkata,2017-04-21,SK Raina,venue,0,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,runs,4.0,N,,CB Gaffaney,Nitin Menon
1082614.0,Mumbai,2017-04-22,MJ McClenaghan,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,field,Mumbai Indians,runs,14.0,N,,A Nand Kishore,S Ravi
1082615.0,Pune,2017-04-22,MS Dhoni,venue,0,Rising Pune Supergiants,Sunrisers Hyderabad,Rising Pune Supergiant,field,Rising Pune Supergiants,runs,6.0,N,,AY Dandekar,A Deshmukh
1082616.0,Rajkot,2017-04-23,HM Amla,venue,0,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Kings XI Punjab,runs,26.0,N,,AK Chaudhary,M Erasmus
1082617.0,Kolkata,2017-04-23,NM Coulter-Nile,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,82.0,N,,CB Gaffaney,CK Nandan
1082618.0,Mumbai,2017-04-24,BA Stokes,venue,0,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,field,Rising Pune Supergiants,runs,3.0,N,,A Nand Kishore,S Ravi
1082620.0,Pune,2017-04-26,RV Uthappa,venue,0,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,7.0,N,,AY Dandekar,NJ Llong
1082621.0,Bangalore,2017-04-27,AJ Tye,venue,0,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,runs,7.0,N,,AK Chaudhary,C Shamshuddin
1082622.0,Kolkata,2017-04-28,G Gambhir,venue,0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,7.0,N,,NJ Llong,S Ravi
1082623.0,Chandigarh,2017-04-28,Rashid Khan,venue,0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,26.0,N,,Nitin Menon,CK Nandan
1082624.0,Pune,2017-04-29,LH Ferguson,venue,0,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rising Pune Supergiants,runs,61.0,N,,KN Ananthapadmanabhan,M Erasmus
1082625.0,Rajkot,2017-04-29,KH Pandya,venue,0,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,,runs,,Y,,AK Chaudhary,CB Gaffaney
1082626.0,Chandigarh,2017-04-30,Sandeep Sharma,venue,0,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,field,Kings XI Punjab,runs,10.0,N,,YC Barde,CK Nandan
1082627.0,Hyderabad,2017-04-30,DA Warner,venue,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,48.0,N,,AY Dandekar,S Ravi
1082628.0,Mumbai,2017-05-01,RG Sharma,venue,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Mumbai Indians,runs,5.0,N,,AK Chaudhary,CB Gaffaney
1082629.0,Pune,2017-05-01,BA Stokes,venue,0,Rising Pune Supergiants,Gujarat Lions,Rising Pune Supergiant,field,Rising Pune Supergiants,runs,5.0,N,,M Erasmus,C Shamshuddin
1082630.0,Delhi,2017-05-02,Mohammed Shami,venue,0,Delhi Capitals,Sunrisers Hyderabad,Delhi Daredevils,field,Delhi Capitals,runs,6.0,N,,YC Barde,Nitin Menon
1082631.0,Kolkata,2017-05-03,RA Tripathi,venue,0,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiant,field,Rising Pune Supergiants,runs,4.0,N,,KN Ananthapadmanabhan,A Nand Kishore
1082632.0,Delhi,2017-05-04,RR Pant,venue,0,Delhi Capitals,Gujarat Lions,Delhi Daredevils,field,Delhi Capitals,runs,7.0,N,,M Erasmus,Nitin Menon
1082633.0,Bangalore,2017-05-05,Sandeep Sharma,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,runs,19.0,N,,CB Gaffaney,C Shamshuddin
1082634.0,Hyderabad,2017-05-06,JD Unadkat,venue,0,Sunrisers Hyderabad,Rising Pune Supergiants,Sunrisers Hyderabad,field,Rising Pune Supergiants,runs,12.0,N,,KN Ananthapadmanabhan,AK Chaudhary
1082635.0,Delhi,2017-05-06,LMP Simmons,venue,0,Delhi Capitals,Mumbai Indians,Delhi Daredevils,field,Mumbai Indians,runs,146.0,N,,Nitin Menon,CK Nandan
1082636.0,Bangalore,2017-05-07,SP Narine,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,6.0,N,,AY Dandekar,C Shamshuddin
1082637.0,Chandigarh,2017-05-07,DR Smith,venue,0,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,runs,6.0,N,,A Nand Kishore,VK Sharma
1082638.0,Hyderabad,2017-05-08,S Dhawan,venue,0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,runs,7.0,N,,KN Ananthapadmanabhan,M Erasmus
1082639.0,Chandigarh,2017-05-09,MM Sharma,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,runs,14.0,N,,A Nand Kishore,S Ravi
1082640.0,Kanpur,2017-05-10,SS Iyer,venue,0,Gujarat Lions,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,2.0,N,,YC Barde,AK Chaudhary
1082641.0,Mumbai,2017-05-11,WP Saha,venue,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,runs,7.0,N,,A Deshmukh,A Nand Kishore
1082642.0,Delhi,2017-05-12,KK Nair,venue,0,Delhi Capitals,Rising Pune Supergiants,Delhi Daredevils,bat,Delhi Capitals,runs,7.0,N,,KN Ananthapadmanabhan,CK Nandan
1082643.0,Kanpur,2017-05-13,Mohammed Siraj,venue,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,8.0,N,,AK Chaudhary,Nitin Menon
1082644.0,Kolkata,2017-05-13,AT Rayudu,venue,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,9.0,N,,A Nand Kishore,S Ravi
1082645.0,Pune,2017-05-14,JD Unadkat,venue,0,Rising Pune Supergiants,Kings XI Punjab,Rising Pune Supergiant,field,Rising Pune Supergiants,runs,9.0,N,,AY Dandekar,A Deshmukh
1082646.0,Delhi,2017-05-14,HV Patel,venue,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,10.0,N,,CK Nandan,C Shamshuddin
1082647.0,Mumbai,2017-05-16,Washington Sundar,venue,0,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,field,Rising Pune Supergiants,runs,20.0,N,,S Ravi,C Shamshuddin
1082648.0,Bangalore,2017-05-17,NM Coulter-Nile,venue,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,7.0,N,D/L,AK Chaudhary,Nitin Menon
1082649.0,Bangalore,2017-05-19,KV Sharma,venue,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,runs,6.0,N,,NJ Llong,Nitin Menon
1082650.0,Hyderabad,2017-05-21,KH Pandya,venue,0,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,Mumbai Indians,runs,1.0,N,,NJ Llong,S Ravi
1136561.0,Mumbai,2018-04-07,DJ Bravo,venue,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,1.0,N,,CB Gaffaney,A Nand Kishore
1136562.0,Chandigarh,2018-04-08,KL Rahul,venue,0,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,KN Ananthapadmanabhan,RJ Tucker
1136563.0,Kolkata,2018-04-08,SP Narine,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,4.0,N,,A Deshmukh,A Deshmukh
1136564.0,Hyderabad,2018-04-09,S Dhawan,venue,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,9.0,N,,NJ Llong,NJ Llong
1136565.0,Chennai,2018-04-10,SW Billings,venue,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,5.0,N,,AK Chaudhary,AK Chaudhary
1136566.0,Jaipur,2018-04-11,SV Samson,venue,0,Rajasthan Royals,Delhi Capitals,Delhi Daredevils,field,Rajasthan Royals,runs,10.0,N,D/L,KN Ananthapadmanabhan,Nitin Menon
1136567.0,Hyderabad,2018-04-12,Rashid Khan,venue,0,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,1.0,N,,CK Nandan,CK Nandan
1136568.0,Bengaluru,2018-04-13,UT Yadav,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,4.0,N,,A Deshmukh,S Ravi
1136569.0,Mumbai,2018-04-14,JJ Roy,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,7.0,N,,KN Ananthapadmanabhan,Nitin Menon
1136570.0,Kolkata,2018-04-14,B Stanlake,venue,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,5.0,N,,AK Chaudhary,A Nand Kishore
1136571.0,Chandigarh,2018-04-15,CH Gayle,venue,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,runs,19.0,N,,CK Nandan,S Ravi
1136572.0,Bengaluru,2018-04-15,SV Samson,venue,0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,runs,4.0,N,,C Shamshuddin,CK Nandan
1136573.0,Kolkata,2018-04-16,N Rana,venue,0,Kolkata Knight Riders,Delhi Capitals,Delhi Daredevils,field,Kolkata Knight Riders,runs,71.0,N,,AK Chaudhary,A Nand Kishore
1136574.0,Mumbai,2018-04-17,RG Sharma,venue,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,46.0,N,,Nitin Menon,Nitin Menon
1136575.0,Jaipur,2018-04-18,N Rana,venue,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,7.0,N,,A Deshmukh,S Ravi
1136576.0,Chandigarh,2018-04-19,CH Gayle,venue,0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Kings XI Punjab,runs,15.0,N,,AK Chaudhary,AK Chaudhary
1136577.0,Pune,2018-04-20,SR Watson,venue,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,64.0,N,,KN Ananthapadmanabhan,Nitin Menon
1136578.0,Kolkata,2018-04-21,KL Rahul,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,9.0,N,D/L,A Deshmukh,A Deshmukh
1136579.0,Bengaluru,2018-04-21,AB de Villiers,venue,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,6.0,N,,CB Gaffaney,CK Nandan
1136580.0,Hyderabad,2018-04-22,AT Rayudu,venue,0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,runs,4.0,N,,AK Chaudhary,AK Chaudhary
1136581.0,Jaipur,2018-04-22,JC Archer,venue,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,runs,3.0,N,,KN Ananthapadmanabhan,RJ Tucker
1136582.0,Delhi,2018-04-23,AS Rajpoot,venue,0,Kings XI Punjab,Delhi Capitals,Delhi Daredevils,field,Kings XI Punjab,runs,4.0,N,,A Nand Kishore,CK Nandan
1136583.0,Mumbai,2018-04-24,Rashid Khan,venue,0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,runs,31.0,N,,C Shamshuddin,S Ravi
1136584.0,Bengaluru,2018-04-25,MS Dhoni,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,5.0,N,,NJ Llong,VK Sharma
1136585.0,Hyderabad,2018-04-26,AS Rajpoot,venue,0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,13.0,N,,CK Nandan,CK Nandan
1136586.0,Delhi,2018-04-27,SS Iyer,venue,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,runs,55.0,N,,C Shamshuddin,S Ravi
1136587.0,Pune,2018-04-28,RG Sharma,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,8.0,N,,CB Gaffaney,Nitin Menon
1136588.0,Jaipur,2018-04-29,KS Williamson,venue,0,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,11.0,N,,BNJ Oxenford,A Nand Kishore
1136589.0,Bengaluru,2018-04-29,CA Lynn,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,6.0,N,,AK Chaudhary,AK Chaudhary
1136590.0,Pune,2018-04-30,SR Watson,venue,0,Chennai Super Kings,Delhi Capitals,Delhi Daredevils,field,Chennai Super Kings,runs,13.0,N,,AY Dandekar,C Shamshuddin
1136591.0,Bengaluru,2018-05-01,TG Southee,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,14.0,N,,M Erasmus,Nitin Menon
1136592.0,Delhi,2018-05-02,RR Pant,venue,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,runs,4.0,N,D/L,CK Nandan,CK Nandan
1136593.0,Kolkata,2018-05-03,SP Narine,venue,0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,6.0,N,,A Deshmukh,A Deshmukh
1136594.0,Indore,2018-05-04,SA Yadav,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,6.0,N,,AY Dandekar,S Ravi
